sale_id,sale_date,store_id,product_id,quantity,unit_price,unit_cost,revenue,cogs,gross_profit,loadshed_stage,loadshed_hours,was_loadshedding,loadshed_severity,sale_year,sale_month,sale_month_name,sale_day_of_week,is_weekend
TXN005899,2023-05-27,S004,P009,5,29.99,18.0,149.95,90.0,59.95,5,10,True,High,2023,5,May,Saturday,1
TXN005900,2023-05-27,S003,P007,4,84.99,55.0,339.96,220.0,119.96,5,10,True,High,2023,5,May,Saturday,1
TXN005901,2023-05-27,S002,P002,1,32.99,22.0,32.99,22.0,10.99,5,10,True,High,2023,5,May,Saturday,1
TXN005902,2023-05-27,S004,P009,4,29.99,18.0,119.96,72.0,47.96,5,10,True,High,2023,5,May,Saturday,1
TXN005903,2023-05-27,S002,P002,2,32.99,22.0,65.98,44.0,21.98,5,10,True,High,2023,5,May,Saturday,1
TXN005904,2023-05-27,S003,P009,5,29.99,18.0,149.95,90.0,59.95,5,10,True,High,2023,5,May,Saturday,1
TXN005905,2023-05-27,S001,P006,3,44.99,28.0,134.97,84.0,50.97,5,10,True,High,2023,5,May,Saturday,1
TXN005906,2023-05-27,S003,P004,4,54.99,38.0,219.96,152.0,67.96,5,10,True,High,2023,5,May,Saturday,1
TXN005907,2023-05-27,S002,P009,2,29.99,18.0,59.98,36.0,23.98,5,10,True,High,2023,5,May,Saturday,1
TXN005908,2023-05-27,S003,P010,5,32.99,20.0,164.95,100.0,64.95,5,10,True,High,2023,5,May,Saturday,1
TXN005909,2023-05-27,S001,P005,1,62.99,42.0,62.99,42.0,20.99,5,10,True,High,2023,5,May,Saturday,1
TXN005910,2023-05-28,S002,P008,1,69.99,45.0,69.99,45.0,24.99,5,10,True,High,2023,5,May,Sunday,1
TXN005911,2023-05-28,S005,P001,4,22.99,14.99,91.96,59.96,32.0,5,10,True,High,2023,5,May,Sunday,1
TXN005912,2023-05-28,S004,P010,4,32.99,20.0,131.96,80.0,51.96,5,10,True,High,2023,5,May,Sunday,1
TXN005913,2023-05-28,S001,P002,1,32.99,22.0,32.99,22.0,10.99,5,10,True,High,2023,5,May,Sunday,1
TXN005914,2023-05-28,S005,P007,2,84.99,55.0,169.98,110.0,59.98,5,10,True,High,2023,5,May,Sunday,1
TXN005915,2023-05-28,S001,P002,2,32.99,22.0,65.98,44.0,21.98,5,10,True,High,2023,5,May,Sunday,1
TXN005916,2023-05-28,S003,P010,1,32.99,20.0,32.99,20.0,12.99,5,10,True,High,2023,5,May,Sunday,1
TXN005917,2023-05-28,S001,P001,4,22.99,14.99,91.96,59.96,32.0,5,10,True,High,2023,5,May,Sunday,1
TXN005918,2023-05-28,S001,P009,5,29.99,18.0,149.95,90.0,59.95,5,10,True,High,2023,5,May,Sunday,1
TXN005919,2023-05-28,S001,P005,3,62.99,42.0,188.97,126.0,62.97,5,10,True,High,2023,5,May,Sunday,1
TXN005920,2023-05-28,S001,P010,3,32.99,20.0,98.97,60.0,38.97,5,10,True,High,2023,5,May,Sunday,1
TXN005921,2023-05-28,S004,P001,4,22.99,14.99,91.96,59.96,32.0,5,10,True,High,2023,5,May,Sunday,1
TXN005922,2023-05-28,S005,P003,2,99.99,65.0,199.98,130.0,69.98,5,10,True,High,2023,5,May,Sunday,1
TXN005923,2023-05-28,S004,P010,4,32.99,20.0,131.96,80.0,51.96,5,10,True,High,2023,5,May,Sunday,1
TXN005924,2023-05-28,S001,P003,3,99.99,65.0,299.97,195.0,104.97,5,10,True,High,2023,5,May,Sunday,1
TXN005925,2023-05-28,S003,P004,3,54.99,38.0,164.97,114.0,50.97,5,10,True,High,2023,5,May,Sunday,1
TXN005926,2023-05-28,S004,P001,4,22.99,14.99,91.96,59.96,32.0,5,10,True,High,2023,5,May,Sunday,1
TXN005927,2023-05-28,S005,P008,3,69.99,45.0,209.97,135.0,74.97,5,10,True,High,2023,5,May,Sunday,1
TXN005928,2023-05-28,S002,P007,1,84.99,55.0,84.99,55.0,29.99,5,10,True,High,2023,5,May,Sunday,1
TXN005929,2023-05-28,S002,P008,4,69.99,45.0,279.96,180.0,99.96,5,10,True,High,2023,5,May,Sunday,1
TXN005930,2023-05-28,S002,P007,5,84.99,55.0,424.95,275.0,149.95,5,10,True,High,2023,5,May,Sunday,1
TXN005931,2023-05-28,S003,P003,1,99.99,65.0,99.99,65.0,34.99,5,10,True,High,2023,5,May,Sunday,1
TXN005932,2023-05-28,S001,P009,4,29.99,18.0,119.96,72.0,47.96,5,10,True,High,2023,5,May,Sunday,1
TXN005933,2023-05-28,S004,P008,1,69.99,45.0,69.99,45.0,24.99,5,10,True,High,2023,5,May,Sunday,1
TXN005934,2023-05-28,S005,P003,5,99.99,65.0,499.95,325.0,174.95,5,10,True,High,2023,5,May,Sunday,1
TXN005935,2023-05-28,S003,P002,1,32.99,22.0,32.99,22.0,10.99,5,10,True,High,2023,5,May,Sunday,1
TXN005936,2023-05-28,S005,P007,5,84.99,55.0,424.95,275.0,149.95,5,10,True,High,2023,5,May,Sunday,1
TXN005937,2023-05-28,S001,P005,2,62.99,42.0,125.98,84.0,41.98,5,10,True,High,2023,5,May,Sunday,1
TXN005938,2023-05-28,S002,P004,4,54.99,38.0,219.96,152.0,67.96,5,10,True,High,2023,5,May,Sunday,1
TXN005939,2023-05-28,S001,P004,2,54.99,38.0,109.98,76.0,33.98,5,10,True,High,2023,5,May,Sunday,1
TXN005940,2023-05-28,S003,P006,2,44.99,28.0,89.98,56.0,33.98,5,10,True,High,2023,5,May,Sunday,1
TXN005941,2023-05-28,S003,P004,4,54.99,38.0,219.96,152.0,67.96,5,10,True,High,2023,5,May,Sunday,1
TXN005942,2023-05-28,S004,P002,5,32.99,22.0,164.95,110.0,54.95,5,10,True,High,2023,5,May,Sunday,1
TXN005943,2023-05-28,S004,P002,1,32.99,22.0,32.99,22.0,10.99,5,10,True,High,2023,5,May,Sunday,1
TXN005944,2023-05-28,S002,P004,1,54.99,38.0,54.99,38.0,16.99,5,10,True,High,2023,5,May,Sunday,1
TXN005945,2023-05-28,S005,P002,2,32.99,22.0,65.98,44.0,21.98,5,10,True,High,2023,5,May,Sunday,1
TXN005946,2023-05-28,S004,P001,1,22.99,14.99,22.99,14.99,8.0,5,10,True,High,2023,5,May,Sunday,1
TXN005947,2023-05-28,S004,P004,2,54.99,38.0,109.98,76.0,33.98,5,10,True,High,2023,5,May,Sunday,1
TXN005948,2023-05-28,S003,P009,2,29.99,18.0,59.98,36.0,23.98,5,10,True,High,2023,5,May,Sunday,1
TXN005949,2023-05-29,S005,P008,5,69.99,45.0,349.95,225.0,124.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005950,2023-05-29,S004,P006,1,44.99,28.0,44.99,28.0,16.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005951,2023-05-29,S002,P004,4,54.99,38.0,219.96,152.0,67.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005952,2023-05-29,S005,P002,3,32.99,22.0,98.97,66.0,32.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005953,2023-05-29,S003,P005,5,62.99,42.0,314.95,210.0,104.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005954,2023-05-29,S002,P001,5,22.99,14.99,114.95,74.95,40.0,3,6,True,Medium,2023,5,May,Monday,0
TXN005955,2023-05-29,S001,P006,2,44.99,28.0,89.98,56.0,33.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005956,2023-05-29,S003,P007,5,84.99,55.0,424.95,275.0,149.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005957,2023-05-29,S001,P001,4,22.99,14.99,91.96,59.96,32.0,3,6,True,Medium,2023,5,May,Monday,0
TXN005958,2023-05-29,S003,P005,1,62.99,42.0,62.99,42.0,20.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005959,2023-05-29,S004,P004,2,54.99,38.0,109.98,76.0,33.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005960,2023-05-29,S001,P005,4,62.99,42.0,251.96,168.0,83.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005961,2023-05-29,S005,P008,1,69.99,45.0,69.99,45.0,24.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005962,2023-05-29,S004,P003,4,99.99,65.0,399.96,260.0,139.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005963,2023-05-29,S002,P009,2,29.99,18.0,59.98,36.0,23.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005964,2023-05-29,S001,P002,2,32.99,22.0,65.98,44.0,21.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005965,2023-05-29,S004,P002,5,32.99,22.0,164.95,110.0,54.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005966,2023-05-29,S002,P009,1,29.99,18.0,29.99,18.0,11.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005967,2023-05-29,S003,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005968,2023-05-29,S002,P007,5,84.99,55.0,424.95,275.0,149.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005969,2023-05-29,S003,P009,4,29.99,18.0,119.96,72.0,47.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005970,2023-05-29,S004,P010,2,32.99,20.0,65.98,40.0,25.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005971,2023-05-29,S002,P007,5,84.99,55.0,424.95,275.0,149.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005972,2023-05-29,S001,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005973,2023-05-29,S005,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005974,2023-05-29,S001,P007,3,84.99,55.0,254.97,165.0,89.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005975,2023-05-29,S005,P004,4,54.99,38.0,219.96,152.0,67.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005976,2023-05-29,S004,P001,5,22.99,14.99,114.95,74.95,40.0,3,6,True,Medium,2023,5,May,Monday,0
TXN005977,2023-05-29,S004,P009,4,29.99,18.0,119.96,72.0,47.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005978,2023-05-29,S004,P002,4,32.99,22.0,131.96,88.0,43.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005979,2023-05-29,S004,P001,4,22.99,14.99,91.96,59.96,32.0,3,6,True,Medium,2023,5,May,Monday,0
TXN005980,2023-05-29,S004,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005981,2023-05-29,S001,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005982,2023-05-29,S004,P001,5,22.99,14.99,114.95,74.95,40.0,3,6,True,Medium,2023,5,May,Monday,0
TXN005983,2023-05-29,S001,P003,2,99.99,65.0,199.98,130.0,69.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005984,2023-05-29,S002,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005985,2023-05-29,S002,P006,1,44.99,28.0,44.99,28.0,16.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005986,2023-05-29,S003,P007,1,84.99,55.0,84.99,55.0,29.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005987,2023-05-29,S005,P006,4,44.99,28.0,179.96,112.0,67.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005988,2023-05-29,S003,P002,4,32.99,22.0,131.96,88.0,43.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005989,2023-05-29,S002,P010,1,32.99,20.0,32.99,20.0,12.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005990,2023-05-29,S002,P009,1,29.99,18.0,29.99,18.0,11.99,3,6,True,Medium,2023,5,May,Monday,0
TXN005991,2023-05-29,S002,P010,3,32.99,20.0,98.97,60.0,38.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005992,2023-05-29,S004,P010,4,32.99,20.0,131.96,80.0,51.96,3,6,True,Medium,2023,5,May,Monday,0
TXN005993,2023-05-29,S001,P010,5,32.99,20.0,164.95,100.0,64.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005994,2023-05-29,S005,P010,3,32.99,20.0,98.97,60.0,38.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005995,2023-05-29,S004,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,5,May,Monday,0
TXN005996,2023-05-29,S005,P010,3,32.99,20.0,98.97,60.0,38.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005997,2023-05-29,S001,P009,2,29.99,18.0,59.98,36.0,23.98,3,6,True,Medium,2023,5,May,Monday,0
TXN005998,2023-05-29,S001,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,5,May,Monday,0
TXN005999,2023-05-29,S005,P001,2,22.99,14.99,45.98,29.98,16.0,3,6,True,Medium,2023,5,May,Monday,0
TXN006000,2023-05-29,S004,P009,5,29.99,18.0,149.95,90.0,59.95,3,6,True,Medium,2023,5,May,Monday,0
TXN006001,2023-05-30,S003,P009,2,29.99,18.0,59.98,36.0,23.98,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006002,2023-05-30,S005,P005,3,62.99,42.0,188.97,126.0,62.97,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006003,2023-05-30,S005,P010,5,32.99,20.0,164.95,100.0,64.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006004,2023-05-30,S001,P002,3,32.99,22.0,98.97,66.0,32.97,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006005,2023-05-30,S004,P006,5,44.99,28.0,224.95,140.0,84.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006006,2023-05-30,S004,P009,1,29.99,18.0,29.99,18.0,11.99,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006007,2023-05-30,S001,P008,3,69.99,45.0,209.97,135.0,74.97,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006008,2023-05-30,S002,P003,5,99.99,65.0,499.95,325.0,174.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006009,2023-05-30,S004,P007,4,84.99,55.0,339.96,220.0,119.96,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006010,2023-05-30,S002,P008,5,69.99,45.0,349.95,225.0,124.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006011,2023-05-30,S001,P003,5,99.99,65.0,499.95,325.0,174.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006012,2023-05-30,S003,P008,4,69.99,45.0,279.96,180.0,99.96,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006013,2023-05-30,S005,P002,1,32.99,22.0,32.99,22.0,10.99,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006014,2023-05-30,S004,P008,5,69.99,45.0,349.95,225.0,124.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006015,2023-05-30,S004,P009,4,29.99,18.0,119.96,72.0,47.96,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006016,2023-05-30,S002,P009,5,29.99,18.0,149.95,90.0,59.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006017,2023-05-30,S004,P010,5,32.99,20.0,164.95,100.0,64.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006018,2023-05-30,S002,P008,2,69.99,45.0,139.98,90.0,49.98,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006019,2023-05-30,S005,P006,5,44.99,28.0,224.95,140.0,84.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006020,2023-05-30,S004,P004,1,54.99,38.0,54.99,38.0,16.99,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006021,2023-05-30,S003,P009,5,29.99,18.0,149.95,90.0,59.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006022,2023-05-30,S004,P001,2,22.99,14.99,45.98,29.98,16.0,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006023,2023-05-30,S003,P004,1,54.99,38.0,54.99,38.0,16.99,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006024,2023-05-30,S001,P005,3,62.99,42.0,188.97,126.0,62.97,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006025,2023-05-30,S004,P007,5,84.99,55.0,424.95,275.0,149.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006026,2023-05-30,S004,P006,5,44.99,28.0,224.95,140.0,84.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006027,2023-05-30,S001,P001,1,22.99,14.99,22.99,14.99,8.0,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006028,2023-05-30,S003,P003,5,99.99,65.0,499.95,325.0,174.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006029,2023-05-30,S003,P003,3,99.99,65.0,299.97,195.0,104.97,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006030,2023-05-30,S003,P005,2,62.99,42.0,125.98,84.0,41.98,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006031,2023-05-30,S004,P009,4,29.99,18.0,119.96,72.0,47.96,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006032,2023-05-30,S004,P010,2,32.99,20.0,65.98,40.0,25.98,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006033,2023-05-30,S003,P003,5,99.99,65.0,499.95,325.0,174.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006034,2023-05-30,S002,P005,2,62.99,42.0,125.98,84.0,41.98,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006035,2023-05-30,S005,P003,5,99.99,65.0,499.95,325.0,174.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006036,2023-05-30,S004,P005,2,62.99,42.0,125.98,84.0,41.98,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006037,2023-05-30,S005,P004,5,54.99,38.0,274.95,190.0,84.95,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006038,2023-05-30,S003,P002,4,32.99,22.0,131.96,88.0,43.96,4,8,True,Medium,2023,5,May,Tuesday,0
TXN006039,2023-05-31,S001,P005,3,62.99,42.0,188.97,126.0,62.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006040,2023-05-31,S005,P003,3,99.99,65.0,299.97,195.0,104.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006041,2023-05-31,S002,P008,3,69.99,45.0,209.97,135.0,74.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006042,2023-05-31,S002,P007,5,84.99,55.0,424.95,275.0,149.95,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006043,2023-05-31,S004,P003,5,99.99,65.0,499.95,325.0,174.95,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006044,2023-05-31,S002,P004,3,54.99,38.0,164.97,114.0,50.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006045,2023-05-31,S005,P009,3,29.99,18.0,89.97,54.0,35.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006046,2023-05-31,S002,P002,5,32.99,22.0,164.95,110.0,54.95,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006047,2023-05-31,S005,P002,4,32.99,22.0,131.96,88.0,43.96,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006048,2023-05-31,S003,P006,1,44.99,28.0,44.99,28.0,16.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006049,2023-05-31,S005,P008,3,69.99,45.0,209.97,135.0,74.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006050,2023-05-31,S005,P007,3,84.99,55.0,254.97,165.0,89.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006051,2023-05-31,S005,P001,3,22.99,14.99,68.97,44.97,24.0,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006052,2023-05-31,S003,P008,3,69.99,45.0,209.97,135.0,74.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006053,2023-05-31,S001,P004,2,54.99,38.0,109.98,76.0,33.98,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006054,2023-05-31,S005,P005,1,62.99,42.0,62.99,42.0,20.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006055,2023-05-31,S005,P009,1,29.99,18.0,29.99,18.0,11.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006056,2023-05-31,S004,P002,5,32.99,22.0,164.95,110.0,54.95,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006057,2023-05-31,S002,P008,1,69.99,45.0,69.99,45.0,24.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006058,2023-05-31,S005,P004,3,54.99,38.0,164.97,114.0,50.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006059,2023-05-31,S002,P010,3,32.99,20.0,98.97,60.0,38.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006060,2023-05-31,S001,P001,3,22.99,14.99,68.97,44.97,24.0,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006061,2023-05-31,S004,P004,3,54.99,38.0,164.97,114.0,50.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006062,2023-05-31,S003,P002,3,32.99,22.0,98.97,66.0,32.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006063,2023-05-31,S001,P008,3,69.99,45.0,209.97,135.0,74.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006064,2023-05-31,S002,P006,1,44.99,28.0,44.99,28.0,16.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006065,2023-05-31,S002,P004,3,54.99,38.0,164.97,114.0,50.97,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006066,2023-05-31,S002,P010,4,32.99,20.0,131.96,80.0,51.96,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006067,2023-05-31,S005,P008,1,69.99,45.0,69.99,45.0,24.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006068,2023-05-31,S004,P004,4,54.99,38.0,219.96,152.0,67.96,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006069,2023-05-31,S001,P006,1,44.99,28.0,44.99,28.0,16.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006070,2023-05-31,S003,P010,2,32.99,20.0,65.98,40.0,25.98,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006071,2023-05-31,S003,P002,1,32.99,22.0,32.99,22.0,10.99,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006072,2023-05-31,S003,P001,2,22.99,14.99,45.98,29.98,16.0,4,8,True,Medium,2023,5,May,Wednesday,0
TXN006073,2023-06-01,S005,P007,5,84.99,55.0,424.95,275.0,149.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006074,2023-06-01,S005,P002,5,32.99,22.0,164.95,110.0,54.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006075,2023-06-01,S005,P008,1,69.99,45.0,69.99,45.0,24.99,2,4,True,Low,2023,6,June,Thursday,0
TXN006076,2023-06-01,S002,P010,4,32.99,20.0,131.96,80.0,51.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006077,2023-06-01,S003,P001,3,22.99,14.99,68.97,44.97,24.0,2,4,True,Low,2023,6,June,Thursday,0
TXN006078,2023-06-01,S002,P003,5,99.99,65.0,499.95,325.0,174.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006079,2023-06-01,S005,P009,3,29.99,18.0,89.97,54.0,35.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006080,2023-06-01,S002,P007,2,84.99,55.0,169.98,110.0,59.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006081,2023-06-01,S005,P006,4,44.99,28.0,179.96,112.0,67.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006082,2023-06-01,S001,P007,3,84.99,55.0,254.97,165.0,89.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006083,2023-06-01,S005,P010,4,32.99,20.0,131.96,80.0,51.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006084,2023-06-01,S005,P008,4,69.99,45.0,279.96,180.0,99.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006085,2023-06-01,S003,P005,2,62.99,42.0,125.98,84.0,41.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006086,2023-06-01,S004,P003,3,99.99,65.0,299.97,195.0,104.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006087,2023-06-01,S003,P009,3,29.99,18.0,89.97,54.0,35.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006088,2023-06-01,S003,P009,5,29.99,18.0,149.95,90.0,59.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006089,2023-06-01,S003,P007,3,84.99,55.0,254.97,165.0,89.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006090,2023-06-01,S003,P010,2,32.99,20.0,65.98,40.0,25.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006091,2023-06-01,S002,P009,3,29.99,18.0,89.97,54.0,35.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006092,2023-06-01,S001,P010,1,32.99,20.0,32.99,20.0,12.99,2,4,True,Low,2023,6,June,Thursday,0
TXN006093,2023-06-01,S003,P007,1,84.99,55.0,84.99,55.0,29.99,2,4,True,Low,2023,6,June,Thursday,0
TXN006094,2023-06-01,S001,P003,1,99.99,65.0,99.99,65.0,34.99,2,4,True,Low,2023,6,June,Thursday,0
TXN006095,2023-06-01,S002,P001,3,22.99,14.99,68.97,44.97,24.0,2,4,True,Low,2023,6,June,Thursday,0
TXN006096,2023-06-01,S002,P006,5,44.99,28.0,224.95,140.0,84.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006097,2023-06-01,S001,P004,2,54.99,38.0,109.98,76.0,33.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006098,2023-06-01,S001,P003,3,99.99,65.0,299.97,195.0,104.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006099,2023-06-01,S001,P006,2,44.99,28.0,89.98,56.0,33.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006100,2023-06-01,S003,P001,3,22.99,14.99,68.97,44.97,24.0,2,4,True,Low,2023,6,June,Thursday,0
TXN006101,2023-06-01,S001,P008,5,69.99,45.0,349.95,225.0,124.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006102,2023-06-01,S004,P004,5,54.99,38.0,274.95,190.0,84.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006103,2023-06-01,S001,P003,3,99.99,65.0,299.97,195.0,104.97,2,4,True,Low,2023,6,June,Thursday,0
TXN006104,2023-06-01,S003,P005,5,62.99,42.0,314.95,210.0,104.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006105,2023-06-01,S005,P009,4,29.99,18.0,119.96,72.0,47.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006106,2023-06-01,S005,P007,5,84.99,55.0,424.95,275.0,149.95,2,4,True,Low,2023,6,June,Thursday,0
TXN006107,2023-06-01,S002,P008,4,69.99,45.0,279.96,180.0,99.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006108,2023-06-01,S004,P004,4,54.99,38.0,219.96,152.0,67.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006109,2023-06-01,S003,P008,4,69.99,45.0,279.96,180.0,99.96,2,4,True,Low,2023,6,June,Thursday,0
TXN006110,2023-06-01,S001,P003,2,99.99,65.0,199.98,130.0,69.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006111,2023-06-01,S005,P006,2,44.99,28.0,89.98,56.0,33.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006112,2023-06-01,S003,P006,2,44.99,28.0,89.98,56.0,33.98,2,4,True,Low,2023,6,June,Thursday,0
TXN006113,2023-06-01,S005,P002,2,32.99,22.0,65.98,44.0,21.98,2,4,True,Low,2023,6,June,Thursday,0
